timestamp_ms,temp_c,hum_pct,press_hpa,gas_ohm,AQI,dist_mm,speed,lat,lon,alt_m,fix,acc_x,acc_y,acc_z,ppg_red,ppg_ir
210065,14.74,65.6,1015.6,80213,2,53,0.0,51.4951057,-0.1788199,35.9,1,nan,nan,nan,0,0
219956,14.8,64.8,1015.6,81293,2,40,0.6,51.4953156,-0.1789249,39.6,1,nan,nan,nan,0,0
229969,14.33,67.8,1015.6,79061,2,31,0.6,51.4953117,-0.1789316,40.3,1,nan,nan,nan,0,0
239960,14.35,75.4,1015.7,79950,2,29,0.0,51.4953194,-0.1789182,40.7,1,nan,nan,nan,0,0
250077,14.55,75.0,1015.7,74635,2,55,0.0,51.4953384,-0.1789132,41.3,1,nan,nan,nan,0,0
259958,14.76,75.6,1015.7,76923,2,59,0.0,51.4953499,-0.1789182,41.0,1,nan,nan,nan,0,0
270015,14.52,75.7,1015.8,72112,2,53,0.0,51.4953537,-0.1789266,41.1,1,nan,nan,nan,0,0
280018,14.76,75.9,1015.7,82982,2,54,0.0,51.4953575,-0.1789182,38.6,1,nan,nan,nan,0,0
290006,14.23,76.3,1015.7,91233,1,50,0.0,51.4953575,-0.1789199,38.8,1,nan,nan,nan,0,0
299967,14.72,75.5,1015.7,105393,1,42,0.0,51.4953613,-0.1789216,38.7,1,nan,nan,nan,0,0
309956,14.12,73.2,1015.7,124543,1,38,0.0,51.4953613,-0.1789232,38.9,1,nan,nan,nan,0,0
319986,14.23,74.4,1015.7,81102,2,67,0.0,51.4953613,-0.1789232,39.2,1,nan,nan,nan,0,0
329983,14.72,75.4,1015.8,75964,2,62,0.0,51.4953613,-0.1789249,39.4,1,nan,nan,nan,0,0
339970,14.52,76.0,1015.8,76646,2,60,0.0,51.4953613,-0.1789232,39.4,1,nan,nan,nan,0,0
350060,14.23,75.4,1015.7,74766,2,55,0.0,51.4953613,-0.1789232,39.5,1,nan,nan,nan,0,0
360023,14.65,74.4,1016.0,90555,1,33,0.0,51.4953575,-0.1789232,39.5,1,nan,nan,nan,0,0
370018,14.77,76.7,1015.9,82740,2,31,0.0,51.4953613,-0.1789249,39.5,1,nan,nan,nan,0,0
379992,14.24,77.4,1015.8,75294,2,32,0.0,51.4953575,-0.1789216,39.0,1,nan,nan,nan,0,0
389956,14.78,76.8,1015.7,81872,2,39,0.0,51.4953613,-0.1789232,39.5,1,nan,nan,nan,0,0
400057,14.66,75.7,1015.8,76898,2,40,0.0,51.4953613,-0.1789266,39.6,1,nan,nan,nan,0,0
410027,14.12,76.3,1015.9,78876,2,40,0.0,51.4953613,-0.1789266,39.6,1,nan,nan,nan,0,0
420046,14.35,75.6,1015.8,76434,2,41,0.0,51.4953613,-0.1789149,40.1,1,nan,nan,nan,0,0
430052,14.87,74.7,1015.8,91624,1,34,0.0,51.4953613,-0.1789132,40.4,1,nan,nan,nan,0,0
440040,14.72,75.4,1015.9,88581,1,38,0.0,51.4953613,-0.1789216,40.0,1,nan,nan,nan,0,0
450017,14.35,75.7,1016.0,86340,1,36,0.0,51.4953613,-0.1789382,40.0,1,nan,nan,nan,0,0
460008,14.76,74.2,1015.8,118738,1,36,0.0,51.4953575,-0.1789399,40.2,1,nan,nan,nan,0,0
470040,14.24,74.8,1015.9,79082,2,35,0.0,51.4953537,-0.1789399,40.4,1,nan,nan,nan,0,0
480046,14.67,75.7,1015.8,78335,2,35,0.0,51.4953537,-0.1789399,40.5,1,nan,nan,nan,0,0
490039,14.61,76.6,1016.0,81789,2,38,0.0,51.4953575,-0.1789466,40.4,1,nan,nan,nan,0,0
500003,14.54,76.8,1016.1,74310,2,37,0.0,51.4953537,-0.1789549,40.2,1,nan,nan,nan,0,0
509985,14.49,75.7,1015.9,98121,1,40,0.0,51.4953575,-0.1789516,40.1,1,nan,nan,nan,0,0
520001,14.44,75.9,1015.9,95808,1,42,0.0,51.4953575,-0.1789549,40.1,1,nan,nan,nan,0,0
530010,14.37,77.3,1016.1,81321,2,38,0.0,51.4953613,-0.1789616,40.6,1,nan,nan,nan,0,0
539997,14.42,77.5,1016.0,84044,2,39,0.0,51.4953613,-0.1789616,40.9,1,nan,nan,nan,0,0
549958,14.4,76.3,1015.9,81002,2,22,0.0,51.4953575,-0.1789616,41.2,1,nan,nan,nan,0,0
559952,14.52,76.6,1015.9,77341,2,30,0.0,51.4953613,-0.1789566,40.7,1,nan,nan,nan,0,0
569981,14.54,78.1,1015.9,68139,2,13,0.0,51.4953651,-0.1789499,40.9,1,nan,nan,nan,0,0
579990,14.59,77.3,1015.9,86079,1,22,0.0,51.4953613,-0.1789466,40.6,1,nan,nan,nan,0,0
590090,14.57,76.0,1016.0,101870,1,35,0.0,51.4953613,-0.1789532,40.7,1,nan,nan,nan,0,0
600012,14.66,77.1,1016.0,82421,2,47,0.0,51.4953651,-0.1789482,40.7,1,nan,nan,nan,0,0
609962,14.57,77.5,1016.2,78827,2,37,0.0,51.4953651,-0.1789466,40.8,1,nan,nan,nan,0,0
619964,14.58,76.4,1016.2,81229,2,37,0.0,51.495369,-0.1789432,40.6,1,nan,nan,nan,0,0
629961,14.6,76.2,1016.5,80100,2,22,0.0,51.495369,-0.1789432,40.1,1,nan,nan,nan,0,0
640075,14.56,76.4,1016.0,80629,2,22,0.0,51.4954033,-0.1789482,40.0,1,nan,nan,nan,0,0
650030,14.59,76.1,1016.1,81934,2,57,0.0,51.4955292,-0.1789199,39.1,1,nan,nan,nan,0,0
659996,14.64,76.3,1015.9,84127,2,46,0.0,51.4957047,-0.1789449,40.1,1,nan,nan,nan,0,0
670017,14.66,75.9,1015.9,82103,2,52,0.0,51.4958725,-0.1788916,40.1,1,nan,nan,nan,0,0
679988,14.61,75.5,1015.8,79081,2,78,0.0,51.4960022,-0.1788966,40.1,1,nan,nan,nan,0,0
690089,14.73,75.6,1016.0,76440,2,27,0.0,51.496109,-0.1789149,39.8,1,nan,nan,nan,0,0
700036,14.74,75.1,1016.0,91526,1,32,nan,51.4962044,-0.1789449,40.2,1,nan,nan,nan,0,0
709984,14.66,75.3,1015.9,110798,1,9,0.0,51.4963379,-0.1789616,40.3,1,nan,nan,nan,0,0
719991,14.66,75.5,1015.9,105588,1,32,0.0,51.4964561,-0.1789816,40.2,1,nan,nan,nan,0,0
729974,14.71,75.5,1016.0,77906,2,25,0.0,51.4965591,-0.1790299,40.2,1,nan,nan,nan,0,0
740061,14.9,75.9,1015.9,79725,2,37,0.0,51.4966507,-0.1790466,40.4,1,nan,nan,nan,0,0
750004,14.87,75.2,1016.0,78852,2,41,0.0,51.49683,-0.1789966,40.3,1,nan,nan,nan,0,0
759971,14.67,74.2,1016.1,75665,2,13,0.0,51.4969864,-0.1790916,40.2,1,nan,nan,nan,0,0
769971,14.7,73.4,1016.0,77872,2,67,0.0,51.4970932,-0.1791216,40.4,1,nan,nan,nan,0,0
779961,15.2,72.2,1015.9,76542,2,61,0.0,51.4972,-0.1791749,40.3,1,nan,nan,nan,0,0
790056,15.27,72.2,1015.9,75542,2,25,0.0,51.4973183,-0.1792382,40.2,1,nan,nan,nan,0,0
800001,15.21,71.5,1015.9,81283,2,101,0.0,51.497448,-0.1792849,40.2,1,nan,nan,nan,0,0
809986,14.85,71.0,1015.9,76543,2,25,0.0,51.4975662,-0.1793299,40.1,1,nan,nan,nan,0,0
819971,14.88,71.5,1015.8,77688,2,99,0.0,51.4976883,-0.1793916,40.3,1,nan,nan,nan,0,0
829976,14.87,71.8,1015.8,120922,1,21,0.0,51.4978065,-0.1793032,40.4,1,nan,nan,nan,0,0
839963,14.74,72.2,1015.8,122857,1,111,0.0,51.4979134,-0.1791316,40.5,1,nan,nan,nan,0,0
850072,14.8,72.5,1015.8,82983,2,29,0.0,51.4979134,-0.1789166,40.3,1,nan,nan,nan,0,0
860073,14.7,72.7,1015.8,91565,1,57,0.0,51.49802145257642,-0.178899569,40.3,1,nan,nan,nan,0,0
870024,14.6,72.8,1015.8,103022,1,34,0.0,51.4981148861752,-0.178876042,40.2,1,nan,nan,nan,0,0
880035,14.72,72.8,1015.8,81234,2,37,0.0,51.49821771291428,-0.178854512,40.2,1,nan,nan,nan,0,0
889988,14.67,73.0,1015.8,76541,2,100,0.0,51.49832054694728,-0.178835136,40.1,1,nan,nan,nan,0,0
899973,14.72,73.1,1015.8,71223,2,114,0.0,51.49842178136402,-0.178826583,40.0,1,nan,nan,nan,0,0
909970,14.83,73.3,1015.8,99818,1,143,0.0,51.49852490886737,-0.178814531,40.0,1,nan,nan,nan,0,0
919960,14.63,71.0,1015.8,77569,2,142,0.0,51.49862653236281,-0.178791905,40.0,1,nan,nan,nan,0,0
929914,14.66,71.6,1015.8,76548,2,54,0.0,51.49872897242371,-0.1787664,40.1,1,nan,nan,nan,0,0
939928,14.79,72.2,1015.8,72568,2,34,0.0,51.49883565303546,-0.178747134,40.2,1,nan,nan,nan,0,0
949967,14.76,72.6,1015.8,80213,2,48,0.0,51.49892871519089,-0.178726202,40.1,1,nan,nan,nan,0,0
959952,14.88,73.4,1015.8,119231,1,47,0.0,51.49903351980778,-0.17870425,40.2,1,nan,nan,nan,0,0
969945,14.83,73.3,1015.8,97518,1,140,0.0,51.499134720917056,-0.178688316,40.2,1,nan,nan,nan,0,0
979971,14.66,73.2,1015.8,76205,2,132,0.0,51.499236275232775,-0.178669678,40.2,1,nan,nan,nan,0,0
989982,14.9,72.8,1015.8,103270,1,148,0.0,51.49933431230188,-0.178652442,40.2,1,nan,nan,nan,0,0
999950,14.79,73.1,1015.8,80473,2,57,0.0,51.49942761274578,-0.178634069,40.2,1,nan,nan,nan,0,0
1009923,14.85,73.0,1015.8,98213,1,112,0.0,51.499528665455664,-0.178617092,40.2,1,nan,nan,nan,0,0
1019875,14.82,73.1,1015.8,116648,2,147,0.0,51.49962983775918,-0.178601249,40.2,1,nan,nan,nan,0,0
1029863,14.85,73.0,1015.8,78426,2,148,0.0,51.4997266834376,-0.178581739,40.2,1,nan,nan,nan,0,0
1039860,14.9,73.0,1015.8,82942,2,73,0.0,51.49983058655247,-0.178555798,40.2,1,nan,nan,nan,0,0
1049842,14.77,73.0,1015.8,122482,1,87,0.0,51.49993001479538,-0.17854128,40.1,1,nan,nan,nan,0,0
1059824,14.83,72.9,1015.8,109528,1,134,0.0,51.50002934205713,-0.178517726,40.2,1,nan,nan,nan,0,0
1069859,14.71,72.7,1015.8,86219,1,116,0.0,51.500134047817006,-0.178498986,40.2,1,nan,nan,nan,0,0
1079836,14.8,72.7,1015.8,112952,1,25,0.0,51.500229193757086,-0.178479599,40.2,1,nan,nan,nan,0,0
1089884,14.81,72.3,1015.8,75732,2,86,0.0,51.50033244690614,-0.178464902,40.2,1,nan,nan,nan,0,0
1099851,15.05,72.3,1015.8,78953,2,146,0.0,51.50044426159351,-0.178442282,40.1,1,nan,nan,nan,0,0
1109827,14.85,72.0,1015.8,81343,2,32,0.0,51.500556156215225,-0.178420263,40.1,1,nan,nan,nan,0,0
1119836,14.8,72.8,1015.8,82197,2,111,0.0,51.50066483404343,-0.178403598,40.1,1,nan,nan,nan,0,0
1129883,14.96,72.6,1015.8,81023,2,89,0.0,51.50076516072972,-0.178386226,40.1,1,nan,nan,nan,0,0
1139847,14.75,72.5,1015.8,78593,2,135,0.0,51.50086880348472,-0.17836702,40.1,1,nan,nan,nan,0,0
1149890,14.98,72.6,1015.8,96678,1,109,0.0,51.50097273575629,-0.178354115,40.0,1,nan,nan,nan,0,0
1159929,14.75,72.9,1015.8,121717,1,136,0.0,51.50107414652176,-0.178325843,40.0,1,nan,nan,nan,0,0
1169879,14.9,73.0,1015.8,77221,2,113,0.0,51.5011747253514,-0.178309799,40.0,1,nan,nan,nan,0,0
1179890,15.01,73.3,1015.8,104764,1,29,0.0,51.50127306239312,-0.178292761,39.9,1,nan,nan,nan,0,0
1189908,15.02,73.3,1015.8,91906,1,103,0.0,51.50137648321072,-0.178274329,39.9,1,nan,nan,nan,0,0
1199881,15.0,73.6,1015.8,76488,2,93,0.0,51.50147812839941,-0.178255643,39.9,1,nan,nan,nan,0,0
1209873,14.98,73.4,1015.8,90847,1,94,0.0,51.50157866339474,-0.17823931,39.9,1,nan,nan,nan,0,0
1219851,14.96,73.2,1015.8,77529,2,55,0.0,51.5016841363942,-0.178216129,39.9,1,nan,nan,nan,0,0
1229882,14.88,72.8,1015.8,120353,1,124,0.0,51.50179249160182,-0.17818892,39.9,1,nan,nan,nan,0,0
1239861,14.93,72.9,1015.9,76240,2,71,0.0,51.50190023731676,-0.178167516,39.9,1,nan,nan,nan,0,0
1249893,14.9,72.8,1015.9,107209,1,76,0.0,51.50199921363333,-0.178142281,39.9,1,nan,nan,nan,0,0
1259881,15.01,72.6,1015.9,84890,2,95,0.0,51.50209882782477,-0.178121214,40.0,1,nan,nan,nan,0,0
1269839,14.99,72.8,1015.9,103111,1,128,0.0,51.50220284693841,-0.178109677,40.0,1,nan,nan,nan,0,0
1279853,14.8,72.8,1015.9,111451,1,110,0.0,51.502309977890775,-0.178091052,40.1,1,nan,nan,nan,0,0
1289876,14.95,72.7,1015.9,88658,1,111,0.0,51.50241273691335,-0.178068834,40.1,1,nan,nan,nan,0,0
1299887,14.86,72.2,1015.9,78362,2,39,0.0,51.50251151637469,-0.178049042,40.1,1,nan,nan,nan,0,0
1309893,14.95,72.3,1015.9,82654,2,31,0.0,51.50262381620972,-0.178034083,40.2,1,nan,nan,nan,0,0
1319916,15.15,72.1,1015.9,80987,2,60,0.0,51.50272381924649,-0.178009476,40.1,1,nan,nan,nan,0,0
1329965,15.06,72.1,1015.9,81983,2,29,0.0,51.50283167186559,-0.177990645,40.1,1,nan,nan,nan,0,0
1339970,15.05,72.3,1015.9,79874,2,45,0.0,51.50292882278043,-0.177969498,40.1,1,nan,nan,nan,0,0
1349982,14.96,72.2,1015.9,80021,2,25,0.0,51.5030323720808,-0.177958026,40.1,1,nan,nan,nan,0,0
1360023,15.0,72.2,1015.9,78892,2,132,0.0,51.50313848633046,-0.177942824,40.1,1,nan,nan,nan,0,0
1370004,15.04,72.1,1015.9,76981,2,76,0.0,51.50324102850016,-0.177922529,40.2,1,nan,nan,nan,0,0
1379970,15.11,72.4,1015.9,79841,2,101,0.0,51.50334745875745,-0.177902069,40.2,1,nan,nan,nan,0,0
1389949,14.93,72.4,1015.9,107245,1,100,0.0,51.50345905175433,-0.177883941,40.2,1,nan,nan,nan,0,0
1399903,14.94,72.6,1015.9,112474,1,62,0.0,51.50356498228235,-0.177864528,40.2,1,nan,nan,nan,0,0
1409927,14.87,72.4,1015.9,93813,1,141,0.0,51.50366268621474,-0.177834808,40.2,1,nan,nan,nan,0,0
1419927,14.81,72.3,1015.9,118470,1,66,0.0,51.50376472855062,-0.17780554,40.2,1,nan,nan,nan,0,0
1429962,15.02,72.1,1015.9,75844,2,97,0.0,51.50387062607263,-0.177787471,40.1,1,nan,nan,nan,0,0
1439999,15.04,72.1,1015.9,78532,2,138,0.0,51.50397598125679,-0.177773875,40.0,1,nan,nan,nan,0,0
1449976,14.88,71.9,1015.9,83800,2,53,0.0,51.50408338945557,-0.177755921,40.1,1,nan,nan,nan,0,0
1459933,15.04,72.3,1015.9,94665,1,128,0.0,51.50418071012809,-0.177731846,40.2,1,nan,nan,nan,0,0
1469952,14.91,72.4,1015.9,86131,1,55,0.0,51.50428127450117,-0.177712159,40.2,1,nan,nan,nan,0,0
1479925,14.82,72.2,1015.9,94477,1,45,0.0,51.504388051457305,-0.177688635,40.2,1,nan,nan,nan,0,0
1489925,14.88,72.3,1015.9,114593,1,56,0.0,51.504486977536665,-0.177667892,40.2,1,nan,nan,nan,0,0
1499885,14.96,72.4,1015.9,75551,2,149,0.0,51.50459618610646,-0.177638462,40.3,1,nan,nan,nan,0,0
1509918,14.89,72.1,1015.9,76548,2,88,0.0,51.50470639394956,-0.177612576,40.3,1,nan,nan,nan,0,0
1519929,14.99,72.4,1015.9,78321,2,79,0.0,51.504803184746976,-0.177590235,40.3,1,nan,nan,nan,0,0
1529908,14.63,72.5,1015.9,79632,2,91,0.0,51.50489972912503,-0.177566689,40.2,1,nan,nan,nan,0,0
1539896,14.94,72.5,1015.9,80119,2,72,0.0,51.50501377137766,-0.177555146,40.2,1,nan,nan,nan,0,0
1549896,14.77,72.7,1015.9,78891,2,57,0.0,51.50511236705944,-0.177534009,40.2,1,nan,nan,nan,0,0
1559902,14.7,72.5,1015.9,80163,2,66,0.0,51.50521737723184,-0.177516596,40.2,1,nan,nan,nan,0,0
1569951,14.86,72.3,1015.9,89924,1,134,0.0,51.505321288434864,-0.17749008,40.2,1,nan,nan,nan,0,0
1579936,14.61,72.3,1015.9,89695,1,109,0.0,51.50542172386299,-0.177476525,40.2,1,nan,nan,nan,0,0
1589931,14.8,72.3,1015.9,76972,2,139,0.0,51.5055200412929,-0.177456534,40.2,1,nan,nan,nan,0,0
1599917,14.82,72.4,1015.9,79887,2,20,0.0,51.505629768393135,-0.17743617,40.2,1,nan,nan,nan,0,0
1609912,14.89,72.3,1015.9,81092,2,72,0.0,51.50573082195218,-0.177416447,40.3,1,nan,nan,nan,0,0
1619870,14.77,72.1,1015.9,109935,1,110,0.0,51.50583505247059,-0.177398152,40.3,1,nan,nan,nan,0,0
1629836,14.74,72.1,1015.9,78712,2,48,0.0,51.50593961734135,-0.177392192,40.3,1,nan,nan,nan,0,0
1639848,14.72,71.9,1015.9,80486,2,68,0.0,51.50603519383349,-0.177376743,40.3,1,nan,nan,nan,0,0
1649868,14.81,71.9,1015.9,103507,1,49,0.0,51.50614156523584,-0.177360167,40.3,1,nan,nan,nan,0,0
