timestamp_ms,temp_c,hum_pct,press_hpa,gas_ohm,AQI,dist_mm,speed,lat,lon,alt_m,fix,acc_x,acc_y,acc_z,ppg_red,ppg_ir
245000,15.47,56.1,998.2,103538,1,19,3,51.5117035,-0.1474433,175.4,1,nan,nan,nan,0,0
249998,15.43,56.1,998.2,103476,1,8,2.9,51.5116386,-0.1474299,179.3,1,nan,nan,nan,0,0
255002,15.38,56.3,998.2,103038,1,135,2.4,51.5115852,-0.1473766,179.9,1,nan,nan,nan,0,0
260001,15.67,56.3,998.1,106113,1,507,2.6,51.511528,-0.1473366,180.3,1,nan,nan,nan,0,0
265002,15.59,56.3,998.1,105328,1,12,2.6,51.5114594,-0.1472999,180.4,1,nan,nan,nan,0,0
270002,15.51,56.2,998.1,101506,1,18,3.1,51.5114098,-0.1472799,182,1,nan,nan,nan,0,0
274997,15.39,56.6,998,101870,1,649,2.7,51.5113335,-0.1471349,182.1,1,nan,nan,nan,0,0
280000,15.41,56.8,998,102790,1,587,1.7,51.5112724,-0.1470233,181.8,1,nan,nan,nan,0,0
285001,15.64,56.8,998.1,106577,1,442,1.4,51.5112381,-0.1470433,179.4,1,nan,nan,nan,0,0
289964,15.7,56.5,998,106911,1,251,0,51.5112381,-0.1471433,175.1,1,nan,nan,nan,0,0
294976,15.71,56.3,998,102053,1,464,0,51.5112343,-0.1471449,175.1,1,nan,nan,nan,0,0
299956,15.83,56.6,998,104107,1,416,0,51.5112305,-0.1471516,175.1,1,nan,nan,nan,0,0
304958,15.71,56.5,998,102914,1,321,0,51.5112381,-0.1471849,175.1,1,nan,nan,nan,0,0
309969,15.82,56.5,998,100078,1,16,1.9,51.5112305,-0.1472149,175.1,1,nan,nan,nan,0,0
314962,15.68,56.3,998,98234,2,16,1.7,51.5111885,-0.1472166,175,1,nan,nan,nan,0,0
319960,15.71,56.1,998,103225,1,32,0.9,51.5111618,-0.1471883,174.9,1,nan,nan,nan,0,0
324997,15.68,56.1,998,101205,1,24,1.6,51.5111427,-0.1471783,174.6,1,nan,nan,nan,0,0
329987,15.64,56.3,998,102666,1,27,1.8,51.5111008,-0.1471499,174.5,1,nan,nan,nan,0,0
334991,15.71,56.5,998,98178,2,16,1.5,51.5110664,-0.1471699,174.5,1,nan,nan,nan,0,0
339998,15.68,56.6,998,101026,1,28,1.6,51.5110245,-0.1471283,174.7,1,nan,nan,nan,0,0
344991,15.67,56.3,998,102481,1,170,1.9,51.5109711,-0.1470783,174.7,1,nan,nan,nan,0,0
349976,15.69,56.2,998,102175,1,14,1.5,51.5109253,-0.1470166,174.8,1,nan,nan,nan,0,0
354961,15.71,56.2,998,98348,2,571,1,51.5108948,-0.1470149,174.9,1,nan,nan,nan,0,0
359963,15.69,56.3,998,99436,2,446,2.1,51.5108528,-0.1469883,175.5,1,nan,nan,nan,0,0
364957,15.73,56.3,998,104489,1,431,1.3,51.5108109,-0.1470533,176,1,nan,nan,nan,0,0
369961,15.74,56.1,998,110511,1,301,2.1,51.5107536,-0.1470216,176.3,1,nan,nan,nan,0,0
374957,15.56,56,998,115056,1,4,0.1,51.5107117,-0.1468583,175.9,1,nan,nan,nan,0,0
379962,15.43,56,998,112924,1,16,0.2,51.5106926,-0.1468083,175.9,1,nan,nan,nan,0,0
384957,15.24,56.1,998,122050,1,16,2.4,51.5106583,-0.1467633,175.9,1,nan,nan,nan,0,0
389961,15.14,56.2,998.1,112035,1,17,0.2,51.5106544,-0.1467599,176,1,nan,nan,nan,0,0
394970,15.16,56.2,998.1,112999,1,15,0.1,51.5106239,-0.1467749,175.6,1,nan,nan,nan,0,0
399956,15.05,56.3,998.1,111231,1,4,0.1,51.5106049,-0.1468083,175.2,1,nan,nan,nan,0,0
404960,15.26,56.2,998,113374,1,15,0.1,51.5106087,-0.1468816,174.8,1,nan,nan,nan,0,0
410003,15.13,56.2,998.1,112035,1,18,0.8,51.5105896,-0.1469983,174.6,1,nan,nan,nan,0,0
414955,15.06,56.2,998.1,103664,1,32,0,51.5106277,-0.1470883,174.4,1,nan,nan,nan,0,0
419982,15.08,56.4,998.1,73988,3,32,0.1,51.5105934,-0.1471366,174.4,1,nan,nan,nan,0,0
425026,15.18,56.9,998.1,74116,3,222,0.2,51.5105667,-0.1471499,174.5,0,nan,nan,nan,0,0
429995,15.27,57.4,998.1,79429,2,38,0.2,51.5105667,-0.1471499,174.5,0,nan,nan,nan,0,0
434969,15.25,57.2,998.1,86603,2,38,0.2,51.5105667,-0.1471499,174.5,0,nan,nan,nan,0,0
439988,14.98,56.9,998.1,101446,1,36,0,51.510498,-0.1471583,174.4,1,nan,nan,nan,0,0
444959,14.85,56.7,998.1,109028,1,37,0.1,51.5105667,-0.1471583,174.4,1,nan,nan,nan,0,0
449963,14.82,56.7,998.1,109800,1,38,2,51.5105515,-0.1471399,174.4,1,nan,nan,nan,0,0
454967,14.79,56.6,998.1,112403,1,37,0.4,51.5105362,-0.1471199,174.7,1,nan,nan,nan,0,0
459977,14.84,56.6,998.1,112924,1,30,0.4,51.5105438,-0.1471166,174.6,1,nan,nan,nan,0,0
464971,14.87,56.6,998.1,113752,1,41,1.4,51.5105553,-0.1471283,174.7,1,nan,nan,nan,0,0
469972,14.93,56.6,998.2,112403,1,45,0.7,51.5105743,-0.1471416,175,1,nan,nan,nan,0,0
474994,15.25,56.8,998.1,114515,1,43,0.3,51.5105743,-0.1471316,175,1,nan,nan,nan,0,0
479985,15.17,56.8,998.1,112552,1,42,0,51.5105896,-0.1471383,174.7,1,nan,nan,nan,0,0
484989,15.14,56.6,998.1,97843,2,38,0.1,51.5106087,-0.1471599,174.6,1,nan,nan,nan,0,0
489984,15.19,56.5,998.1,96477,2,10,2,51.5106583,-0.1471883,174.5,1,nan,nan,nan,0,0
494973,15.26,56.5,998.1,97532,2,0,0.9,51.5106773,-0.1472299,174.5,1,nan,nan,nan,0,0
499986,15.15,56.6,998.1,96264,2,14,0.6,51.5106926,-0.1472349,174.5,1,nan,nan,nan,0,0
504975,15.18,56.5,998.1,96527,2,20,1,51.510685,-0.1472516,174.2,1,nan,nan,nan,0,0
509964,15.24,56.6,998.1,98755,2,18,1.3,51.5106926,-0.1472483,173.9,1,nan,nan,nan,0,0
514975,15.37,56.7,998.1,97264,2,79,0.1,51.5106773,-0.1472633,173.8,1,nan,nan,nan,0,0
520002,15.24,56.6,998.1,110297,1,308,0.2,51.5106163,-0.1473233,172.7,1,nan,nan,nan,0,0
524977,15.19,56.4,998,111595,1,46,2.4,51.5105972,-0.1473699,171.4,1,nan,nan,nan,0,0
529955,15.16,56.3,998,111449,1,43,2.1,51.5105858,-0.1473499,170,1,nan,nan,nan,0,0
535000,15.24,56.3,998.1,113752,1,17,2.5,51.5105629,-0.1473333,168.6,1,nan,nan,nan,0,0
539985,15.32,56.3,998.1,110583,1,6,6.2,51.5105591,-0.1474116,167.6,1,nan,nan,nan,0,0
544959,15.27,56.6,998,107112,1,19,1.8,51.5106239,-0.1474649,166.4,1,nan,nan,nan,0,0
549973,15.35,56.7,998.1,98803,2,18,2.5,51.5107307,-0.1474449,165.1,1,nan,nan,nan,0,0
554990,15.28,56.5,998.1,81166,2,11,2.2,51.5108223,-0.1474483,161.9,1,nan,nan,nan,0,0
559966,15.27,56.4,998.1,91624,2,0,1.7,51.5108833,-0.1474916,159.7,1,nan,nan,nan,0,0
564976,15.26,56.2,998.1,98689,2,9,2.1,51.5109406,-0.1475266,157.2,1,nan,nan,nan,0,0
569964,15.33,56,998.1,100787,1,9,1.9,51.5109825,-0.1475483,156.6,1,nan,nan,nan,0,0
574957,15.21,55.8,998.1,104362,1,25,2.4,51.5110435,-0.1475799,155.9,1,nan,nan,nan,0,0
579954,15.17,55.5,998.1,108474,1,23,3.8,51.5111084,-0.1475833,154.7,1,nan,nan,nan,0,0
584979,14.84,55.5,998.2,111888,1,13,2.8,51.5111732,-0.1475883,151.9,1,nan,nan,nan,0,0
589975,14.77,55.5,998.2,111814,1,13,1.4,51.5112495,-0.1475183,148.2,1,nan,nan,nan,0,0
595001,14.66,55.7,998.1,93754,2,18,0,51.511261,-0.1475099,147.4,1,nan,nan,nan,0,0
599993,14.87,55.9,998.2,98747,2,10,0.1,51.5112648,-0.1475083,147.7,1,nan,nan,nan,0,0
604981,14.14,55.9,998.2,97567,2,8,2.7,51.5113068,-0.1475266,146.3,1,nan,nan,nan,0,0
609993,14.03,56.3,998.2,98475,2,67,1.9,51.511364,-0.1475583,146.7,1,nan,nan,nan,0,0
614989,14.35,56.9,998.2,113074,1,62,2.2,51.5114288,-0.1475449,146.3,1,nan,nan,nan,0,0
620000,14.45,57.2,998.2,112700,1,41,1.5,51.5114937,-0.1475783,145.9,1,nan,nan,nan,0,0
624960,14.48,57.7,998.2,111888,1,16,1.6,51.5115471,-0.1475733,145.2,1,nan,nan,nan,0,0
629961,14.52,58,998.2,110654,1,12,0.4,51.5115662,-0.1475949,144.8,1,nan,nan,nan,0,0
634998,14.58,58.3,998.2,101627,1,39,0.5,51.5115776,-0.1476166,144.2,1,nan,nan,nan,0,0
640002,14.57,58.3,998.2,108959,1,40,0.2,51.5115738,-0.1476033,144,1,nan,nan,nan,0,0
644977,14.64,58.3,998.2,107789,1,26,0.3,51.51157,-0.1476383,143.5,1,nan,nan,nan,0,0
650002,14.63,58.2,998.2,106978,1,12,1.2,51.5115738,-0.1476233,142.9,1,nan,nan,nan,0,0
654988,14.73,58.6,998.2,105328,1,14,1.4,51.5115662,-0.1476216,141.5,1,nan,nan,nan,0,0
659982,14.8,58.6,998.2,98363,2,17,0.6,51.5115623,-0.1476266,140.5,1,nan,nan,nan,0,0
664956,14.83,59.1,998.2,96458,2,181,0.4,51.51157,-0.1476033,139.9,1,nan,nan,nan,0,0
669956,14.88,58.7,998.2,99587,2,265,0.1,51.5115814,-0.1475999,139.4,1,nan,nan,nan,0,0
674981,14.8,58.2,998.2,109168,1,225,0.3,51.5115891,-0.1476016,139,1,nan,nan,nan,0,0
679989,14.81,57.5,998.2,109871,1,17,1,51.5115929,-0.1476333,138.7,1,nan,nan,nan,0,0
685002,14.86,57.2,998.2,106844,1,17,0.7,51.5115929,-0.1476316,138.3,1,nan,nan,nan,0,0
689976,14.83,57,998.3,110154,1,365,2.2,51.5115547,-0.1476149,137.9,1,nan,nan,nan,0,0
694958,14.52,56.7,998.2,113074,1,10,1.9,51.5115089,-0.1476533,136.7,1,nan,nan,nan,0,0
700002,14.6,56.6,998.2,117269,1,43,2.6,51.5114555,-0.1477099,135.6,1,nan,nan,nan,0,0
704973,14.37,56.3,998.2,115837,1,39,0.8,51.5114365,-0.1477333,134.7,1,nan,nan,nan,0,0
709979,14.45,56.6,998.2,114056,1,7,0.4,51.5114632,-0.1477149,133.8,1,nan,nan,nan,0,0
714996,14.32,56.6,998.2,114823,1,14,2.6,51.5115089,-0.1476133,133,1,nan,nan,nan,0,0
720004,14.15,56.7,998.2,116073,1,16,2.6,51.5115395,-0.1474716,132,1,nan,nan,nan,0,0
724990,14.38,56.8,998.2,117999,1,76,2.8,51.5115738,-0.1473199,130.8,1,nan,nan,nan,0,0
729990,14.18,56.8,998.2,115758,1,75,2.2,51.5115891,-0.1471816,129.3,1,nan,nan,nan,0,0
734991,14.16,57.2,998.3,114515,1,45,1.4,51.5116158,-0.1471016,128.3,1,nan,nan,nan,0,0
739953,14.08,57.2,998.3,116469,1,69,2.5,51.5116692,-0.1470183,126.8,1,nan,nan,nan,0,0
745003,14.21,57.3,998.3,114438,1,17,2.7,51.5117188,-0.1469416,124.6,1,nan,nan,nan,0,0
749957,14.16,57.6,998.4,98745,2,16,2.9,51.5117455,-0.1468199,121.7,1,nan,nan,nan,0,0
754987,14.03,57.4,998.4,97635,2,16,2.1,51.5117645,-0.1467149,119.3,1,nan,nan,nan,0,0
759976,14.09,57.5,998.4,99637,2,18,2.4,51.511776,-0.1466316,117.2,1,nan,nan,nan,0,0
764961,14.01,57.6,998.4,98573,2,22,2.2,51.5117645,-0.1465549,115.1,1,nan,nan,nan,0,0
769966,14.05,57.8,998.4,99753,2,18,2.3,51.5117836,-0.1464533,112.9,1,nan,nan,nan,0,0
775003,14.08,57.9,998.5,93636,2,17,2.6,51.5118179,-0.1463533,110.6,1,nan,nan,nan,0,0
780001,14.2,57.7,998.5,97846,2,15,3,51.511837,-0.1462749,109.1,1,nan,nan,nan,0,0
784999,14.25,57.4,998.5,94753,2,16,0.2,51.5118256,-0.1462066,106.9,1,nan,nan,nan,0,0
789999,14.25,57.5,998.5,98736,2,82,0.2,51.5118523,-0.1461416,105.9,1,nan,nan,nan,0,0
794957,14.28,57.8,998.5,94743,2,83,3.9,51.511879,-0.1460649,104.2,1,nan,nan,nan,0,0
799969,14.42,57.5,998.5,98623,2,71,2.3,51.5119133,-0.1459616,102.8,1,nan,nan,nan,0,0
804960,14.45,57.3,998.5,116788,1,74,1.4,51.51194,-0.1458866,101.2,1,nan,nan,nan,0,0
809958,14.42,56.9,998.5,117512,1,35,2.2,51.511982,-0.1458183,99.4,1,nan,nan,nan,0,0
814996,14.18,56.5,998.5,122224,1,35,2.3,51.5120354,-0.1457333,96.8,1,nan,nan,nan,0,0
819998,13.66,56.4,998.6,120075,1,37,1.5,51.5120468,-0.1456516,90.6,1,nan,nan,nan,0,0
824970,13.94,56.7,998.6,118821,1,13,2.4,51.5120468,-0.1455483,88.2,1,nan,nan,nan,0,0
829991,14.03,57.1,998.6,115994,1,13,1.1,51.5120583,-0.1454649,85.6,1,nan,nan,nan,0,0
834983,14.24,57.4,998.6,116948,1,11,2.1,51.5120621,-0.1453949,83.5,1,nan,nan,nan,0,0
839994,14.29,57.2,998.6,117512,1,10,1.9,51.5120697,-0.1453249,81.4,1,nan,nan,nan,0,0
845000,14.19,56.8,998.6,116708,1,13,2.7,51.5120773,-0.1452516,79,1,nan,nan,nan,0,0
850001,14.25,56.6,998.6,115758,1,21,2.5,51.5121002,-0.1451449,76.8,1,nan,nan,nan,0,0
854982,14.32,56.6,998.6,113828,1,13,2.5,51.5121422,-0.1450583,72.8,1,nan,nan,nan,0,0
860000,14.38,56.6,998.6,112182,1,16,2.7,51.5121574,-0.1449699,70.6,1,nan,nan,nan,0,0
864967,14.39,56.4,998.6,112035,1,15,2.1,51.5121613,-0.1448933,68.1,1,nan,nan,nan,0,0
869966,14.4,56.3,998.6,111014,1,47,2.5,51.5121994,-0.1447566,61.7,1,nan,nan,nan,0,0
874957,14.4,56.6,998.6,110870,1,23,1.5,51.5122375,-0.1446716,55.4,1,nan,nan,nan,0,0
879968,14.32,56.3,998.6,113299,1,15,1.5,51.5122414,-0.1446133,52.8,1,nan,nan,nan,0,0
884975,14.35,56.1,998.6,112478,1,10,2.5,51.5122681,-0.1445233,49.8,1,nan,nan,nan,0,0
889985,14.44,56.1,998.6,110440,1,113,1.2,51.5122528,-0.1444149,47,1,nan,nan,nan,0,0
894996,14.49,56.1,998.6,111961,1,182,0.9,51.51231,-0.1444183,44.4,1,nan,nan,nan,0,0
899963,14.38,55.9,998.6,114515,1,12,0.5,51.5123711,-0.1444049,42.8,1,nan,nan,nan,0,0
904973,14.51,56.1,998.6,114132,1,20,0.5,51.5123825,-0.1444383,41.2,1,nan,nan,nan,0,0
909975,14.48,55.7,998.6,115601,1,69,1.7,51.5124054,-0.1443666,36.9,1,nan,nan,nan,0,0
914958,14.44,55.2,998.6,120244,1,132,1.5,51.5124168,-0.1442949,35.2,1,nan,nan,nan,0,0
919999,14.44,54.9,998.6,120584,1,22,1.3,51.5124207,-0.1442299,33.6,1,nan,nan,nan,0,0
924957,14.25,54.7,998.5,115211,1,21,2.2,51.5124474,-0.1441599,31.9,1,nan,nan,nan,0,0
929992,14.1,55,998.5,92645,2,6,2.1,51.5124474,-0.1440699,30.2,1,nan,nan,nan,0,0
934981,14.15,55.1,998.5,98776,2,15,2.1,51.5124626,-0.1440083,29.2,1,nan,nan,nan,0,0
939998,14.05,55.2,998.5,98635,2,12,2.6,51.5124855,-0.1439149,28,1,nan,nan,nan,0,0
944968,13.96,55.3,998.5,94776,2,15,2.8,51.5125084,-0.1438166,26.9,1,nan,nan,nan,0,0
949975,13.94,55.5,998.5,98776,2,224,2.3,51.5125198,-0.1437166,25.6,1,nan,nan,nan,0,0
954983,13.92,55.7,998.4,96754,2,12,2.1,51.5125351,-0.1436516,24.2,1,nan,nan,nan,0,0
959985,13.75,55.7,998.4,98674,2,8,1.6,51.5125694,-0.1436016,23,1,nan,nan,nan,0,0
964989,13.86,56.2,998.4,95735,2,11,1.4,51.5125809,-0.1435549,21.7,1,nan,nan,nan,0,0
969990,13.9,56.2,998.4,114209,1,15,1.9,51.5125885,-0.1434749,20.4,1,nan,nan,nan,0,0
974996,13.88,56.2,998.4,114132,1,50,2.5,51.5125809,-0.1433583,19.7,1,nan,nan,nan,0,0
979990,13.85,56.2,998.3,113299,1,18,0.8,51.5125809,-0.1432883,19.6,1,nan,nan,nan,0,0
984963,13.91,56,998.3,115837,1,12,1.8,51.5126076,-0.1432383,19.8,1,nan,nan,nan,0,0
990001,13.88,56,998.3,115445,1,12,1.5,51.5126381,-0.1432099,19.8,1,nan,nan,nan,0,0
995002,13.92,56.4,998.3,114285,1,16,1.5,51.5126724,-0.1431999,19.8,1,nan,nan,nan,0,0
999991,13.83,56.7,998.2,114132,1,17,1.7,51.5127258,-0.1431633,19.5,1,nan,nan,nan,0,0
1004978,13.77,56.8,998.3,115680,1,12,2.3,51.5127831,-0.1431733,20.2,1,nan,nan,nan,0,0
1009966,13.7,56.7,998.3,116310,1,25,1.6,51.5128441,-0.1431833,19.6,1,nan,nan,nan,0,0
1014996,13.69,56.8,998.3,115056,1,16,1.2,51.5129128,-0.1431649,18.4,1,nan,nan,nan,0,0
1019997,13.69,56.9,998.3,115211,1,30,1.7,51.5129509,-0.1432016,18,1,nan,nan,nan,0,0
1025004,13.63,56.4,998.3,116152,1,14,1.7,51.5130081,-0.1432349,17.7,1,nan,nan,nan,0,0
1029975,13.41,56.3,998.3,119152,1,37,3.7,51.5130959,-0.1432549,17.4,1,nan,nan,nan,0,0
1034999,13.39,56.2,998.2,118655,1,36,2.6,51.5131645,-0.1432366,17.8,1,nan,nan,nan,0,0
1040002,13.41,56,998.3,118408,1,34,2.3,51.5132065,-0.1431933,17.7,1,nan,nan,nan,0,0
1044992,13.47,55.8,998.3,120840,1,35,2.1,51.5132294,-0.1431449,19.4,1,nan,nan,nan,0,0
1049980,13.36,55.6,998.3,119570,1,36,2.7,51.5132675,-0.1431349,20.7,1,nan,nan,nan,0,0
1054973,13.31,55.6,998.3,116788,1,34,2.1,51.5133247,-0.1432433,23,1,nan,nan,nan,0,0
1059959,13.3,55.8,998.2,116152,1,16,0.1,51.5133629,-0.1433349,26.5,1,nan,nan,nan,0,0
1064957,13.28,55.9,998.2,116152,1,14,0.2,51.5133934,-0.1434233,29,1,nan,nan,nan,0,0
1069954,13.2,56.1,998.2,115915,1,13,2.3,51.5134125,-0.1434266,30.2,1,nan,nan,nan,0,0
1075004,13.08,56.5,998.2,117028,1,13,1.9,51.5134621,-0.1434316,30.2,1,nan,nan,nan,0,0
1079956,12.8,56.4,998.1,119822,1,17,2.5,51.5135078,-0.1434099,29.2,1,nan,nan,nan,0,0
1084960,12.6,56.4,998.1,120329,1,13,2.2,51.5135384,-0.1433499,27.7,1,nan,nan,nan,0,0
1089962,12.54,56.6,998.1,119486,1,17,2,51.5135727,-0.1432799,26.6,1,nan,nan,nan,0,0
1094964,12.45,56.9,998.1,119906,1,39,1.4,51.5135918,-0.1432099,25.6,1,nan,nan,nan,0,0
1100003,12.02,57.2,998.2,120925,1,41,0.9,51.5136147,-0.1431649,24.1,1,nan,nan,nan,0,0
1105000,11.94,57.5,998.2,116231,1,36,1.4,51.5136223,-0.1431216,23.2,1,nan,nan,nan,0,0
1109972,11.69,57.9,998.2,121442,1,86,1.2,51.5136414,-0.1430366,24,1,nan,nan,nan,0,0
1114986,11.93,58.5,998.2,121442,1,11,2.5,51.5136948,-0.1429766,23.8,1,nan,nan,nan,0,0
1119967,11.99,59.4,998.2,120413,1,62,1.9,51.513752,-0.1429233,24.4,1,nan,nan,nan,0,0
1124996,11.95,59.5,998.1,117593,1,15,2.4,51.5138168,-0.1428616,25.1,1,nan,nan,nan,0,0
1129979,12,59.3,998.1,119486,1,7,1.7,51.513855,-0.1427816,25.4,1,nan,nan,nan,0,0
1134971,12.03,59,998,118903,1,16,3,51.5138702,-0.1426983,25.5,1,nan,nan,nan,0,0
1139961,12.03,59,998,117918,1,11,1.8,51.5139008,-0.1426133,25.4,1,nan,nan,nan,0,0
1144977,12.03,58.9,998,116708,1,6,2.8,51.5139122,-0.1425283,25.2,1,nan,nan,nan,0,0
1149982,12.06,58.8,998,117755,1,17,2.3,51.5139313,-0.1424566,25.3,1,nan,nan,nan,0,0
1154982,12.05,58.7,998,114746,1,9,1.6,51.5139656,-0.1423799,25.6,1,nan,nan,nan,0,0
1159990,12.04,58.6,998,115915,1,16,2.7,51.5139694,-0.1422999,25.9,1,nan,nan,nan,0,0
1164998,12.05,58.5,998,117512,1,18,2.4,51.5139656,-0.1422049,26.2,1,nan,nan,nan,0,0
1169989,12.11,58.9,998.1,114438,1,10,2.2,51.5139694,-0.1421383,26.6,1,nan,nan,nan,0,0
1174962,12.2,59.7,998.1,111961,1,14,2.1,51.5140076,-0.1420766,27.5,1,nan,nan,nan,0,0
1179965,12.42,60.9,998.1,110368,1,18,2.4,51.5140305,-0.1420083,29,1,nan,nan,nan,0,0
1184986,12.47,61.1,998,104425,1,16,0.1,51.5140495,-0.1419433,30.4,1,nan,nan,nan,0,0
1189965,12.47,61.6,998,95754,2,12,0.2,51.5140686,-0.1418749,31,1,nan,nan,nan,0,0
1194973,12.56,62.1,998,88489,2,12,1.9,51.5140877,-0.1417949,31.5,1,nan,nan,nan,0,0
1199985,12.6,61.8,998,100313,1,15,2.7,51.5141106,-0.1417383,32.2,1,nan,nan,nan,0,0
1204979,12.75,61.1,998,105916,1,14,0.1,51.5140915,-0.1416916,33.5,1,nan,nan,nan,0,0
1209988,12.88,61.1,998,100490,1,15,0.2,51.5139694,-0.1416099,34.9,1,nan,nan,nan,0,0
1214976,12.85,61.3,998,100549,1,0,0.1,51.513916,-0.1415516,35.2,1,nan,nan,nan,0,0
