timestamp_ms,temp_c,hum_pct,press_hpa,gas_ohm,AQI,dist_mm,speed,lat,lon,alt_m,fix,acc_x,acc_y,acc_z,ppg_red,ppg_ir
819966,9.77,76.0,1019.8,138266,1,16,0.0,51.5156937,-0.2258582,34.7,1,nan,nan,nan,0,0
830055,9.81,76.0,1019.8,139852,1,43,0.0,51.5156975,-0.2258566,34.7,1,nan,nan,nan,0,0
840049,9.76,75.9,1019.8,142182,1,33,0.0,51.5156975,-0.2258582,34.7,1,nan,nan,nan,0,0
849982,9.84,76.1,1019.8,144347,1,81,0.6,51.5156975,-0.2258599,34.7,1,nan,nan,nan,0,0
860077,9.88,76.4,1019.8,146578,1,25,0.0,51.5156937,-0.2258582,34.8,1,nan,nan,nan,0,0
870067,9.73,76.7,1019.8,146327,1,19,0.0,51.5156898,-0.2258616,34.7,1,nan,nan,nan,0,0
880039,9.95,76.8,1019.8,144103,1,14,0.0,51.5156937,-0.2258632,34.7,1,nan,nan,nan,0,0
889978,9.71,76.8,1019.8,145952,1,2383,0.0,51.515686,-0.2258632,34.8,1,nan,nan,nan,0,0
899982,9.85,76.8,1019.8,145454,1,31,0.0,51.5156746,-0.2258666,34.7,1,nan,nan,nan,0,0
910022,9.83,77.0,1019.8,146327,1,32,0.7,51.5156593,-0.2258549,34.7,1,nan,nan,nan,0,0
920009,9.97,77.1,1019.8,146077,1,27,0.0,51.5156479,-0.2258566,34.7,1,nan,nan,nan,0,0
929984,9.77,77.0,1019.8,145578,1,26,0.0,51.5156364,-0.2258532,34.7,1,nan,nan,nan,0,0
940052,9.82,76.7,1019.8,145827,1,21,0.0,51.5156403,-0.2258516,34.7,1,nan,nan,nan,0,0
950025,9.85,76.6,1019.8,145207,1,32,0.0,51.5156403,-0.2258532,34.7,1,nan,nan,nan,0,0
959971,9.88,76.5,1019.8,145578,1,45,0.0,51.5156326,-0.2258516,34.6,1,nan,nan,nan,0,0
969958,9.8,76.4,1019.8,147084,1,27,0.0,51.5156441,-0.2258582,34.6,1,nan,nan,nan,0,0
980071,9.96,76.0,1019.8,148750,1,24,0.0,51.5156479,-0.2258566,34.7,1,nan,nan,nan,0,0
990049,9.72,75.9,1019.8,143739,1,37,0.0,51.5156517,-0.2258599,34.6,1,nan,nan,nan,0,0
999988,9.74,76.0,1019.8,136170,1,0,0.0,51.5156517,-0.2258582,34.7,1,nan,nan,nan,0,0
1010067,9.81,75.9,1019.8,138828,1,14,0.0,51.5156517,-0.2258599,34.7,1,nan,nan,nan,0,0
1020061,9.74,75.8,1019.9,142182,1,40,0.0,51.5156403,-0.2258632,34.6,1,nan,nan,nan,0,0
1030043,9.69,75.7,1019.8,143016,1,40,0.0,51.5156364,-0.2258732,34.8,1,nan,nan,nan,0,0
1040012,9.92,75.6,1019.8,146453,1,28,0.6,51.5156479,-0.2258699,34.7,1,nan,nan,nan,0,0
1049960,9.88,75.4,1019.9,147976,1,5,0.0,51.5156631,-0.2258666,34.7,1,nan,nan,nan,0,0
1060051,9.63,75.3,1019.8,146831,1,20,0.0,51.515667,-0.2258732,34.6,1,nan,nan,nan,0,0
1070028,9.88,75.2,1019.8,145207,1,12,0.0,51.515667,-0.2258732,34.7,1,nan,nan,nan,0,0
1080008,9.9,75.3,1019.8,147848,1,29,0.0,51.5156593,-0.2258799,34.7,1,nan,nan,nan,0,0
1089967,9.72,75.2,1019.8,145083,1,1,0.6,51.515667,-0.2258832,34.6,1,nan,nan,nan,0,0
1100056,9.9,75.0,1019.8,146831,1,8,0.0,51.5156631,-0.2258866,34.7,1,nan,nan,nan,0,0
1109997,9.68,75.0,1019.7,144591,1,32,1.1,51.5156631,-0.2258682,34.7,1,nan,nan,nan,0,0
1119983,9.76,75.7,1019.7,142538,1,27,1.2,51.5156174,-0.2257482,34.7,1,nan,nan,nan,0,0
1129965,9.79,76.1,1019.7,141592,1,34,2.0,51.5154152,-0.2257232,34.7,1,nan,nan,nan,0,0
1140045,9.84,76.2,1019.7,145454,1,20,2.6,51.5153275,-0.2258149,34.8,1,nan,nan,nan,0,0
1150041,9.83,75.7,1019.7,143016,1,22,2.6,51.5153809,-0.2258949,34.7,1,nan,nan,nan,0,0
1160001,9.82,75.5,1019.8,145083,1,34,5.4,51.5155106,-0.2258366,34.6,1,nan,nan,nan,0,0
1170017,9.73,76.0,1019.8,142420,1,11,5.9,51.5155067,-0.2253916,34.7,1,nan,nan,nan,0,0
1180017,9.92,75.7,1019.9,144103,1,6,3.1,51.5155029,-0.2250649,34.6,1,nan,nan,nan,0,0
1190031,9.85,75.8,1019.9,143614,1,17,0.0,51.5154826656607,-0.224972402,34.7,1,nan,nan,nan,0,0
1200031,9.76,75.8,1019.9,143658,1,38,0.0,51.51546511228568,-0.224882299,34.7,1,nan,nan,nan,0,0
1210065,9.75,75.7,1019.9,144007,1,24,0.0,51.51545049098784,-0.224792662,34.7,1,nan,nan,nan,0,0
1220058,9.91,75.7,1019.9,143523,1,45,0.0,51.51543505420536,-0.22469937,34.7,1,nan,nan,nan,0,0
1230039,9.85,75.7,1019.9,143858,1,45,0.0,51.51542010995409,-0.224612938,34.7,1,nan,nan,nan,0,0
1240032,9.73,75.7,1019.9,144317,1,15,0.0,51.5154061117411,-0.224518707,34.7,1,nan,nan,nan,0,0
1250036,9.77,75.8,1019.9,143888,1,49,0.0,51.51539065143738,-0.224427287,34.7,1,nan,nan,nan,0,0
1260044,9.88,75.9,1019.9,143773,1,11,0.0,51.51536459403879,-0.224327199,34.8,1,nan,nan,nan,0,0
1270073,9.64,75.8,1019.9,143929,1,25,0.0,51.51534424910561,-0.224237358,34.7,1,nan,nan,nan,0,0
1280084,9.73,75.9,1019.9,143966,1,7,0.0,51.51533027159305,-0.224138523,34.7,1,nan,nan,nan,0,0
1290048,9.86,76.0,1019.9,144116,1,10,0.0,51.51530733052869,-0.224042194,34.7,1,nan,nan,nan,0,0
1300027,9.7,76.2,1019.9,143667,1,21,0.0,51.515281968844185,-0.223944058,34.7,1,nan,nan,nan,0,0
1309979,9.93,76.2,1019.9,143881,1,10,0.0,51.51525924468272,-0.223852865,34.8,1,nan,nan,nan,0,0
1319976,9.71,76.1,1019.9,143815,1,30,0.0,51.515234032789785,-0.22376494,34.7,1,nan,nan,nan,0,0
1330017,9.69,76.1,1019.9,143775,1,11,0.0,51.51521803590243,-0.223676109,34.7,1,nan,nan,nan,0,0
1340003,9.69,75.9,1019.9,143640,1,16,0.0,51.51519893326844,-0.223594515,34.6,1,nan,nan,nan,0,0
1350051,9.8,75.9,1019.9,143537,1,35,0.0,51.5151825748864,-0.223507154,34.7,1,nan,nan,nan,0,0
1360082,9.77,76.0,1019.9,143185,1,2,0.0,51.5151662454992,-0.223420395,34.6,1,nan,nan,nan,0,0
1370064,9.74,75.9,1019.9,143339,1,8,0.0,51.51515242842711,-0.223330608,34.7,1,nan,nan,nan,0,0
1380096,9.81,75.9,1019.9,143659,1,17,0.0,51.51513930507526,-0.223241359,34.7,1,nan,nan,nan,0,0
1390085,9.74,76.0,1019.9,144135,1,42,0.0,51.51511809880679,-0.223153335,34.8,1,nan,nan,nan,0,0
1400093,9.82,75.9,1019.9,144217,1,25,0.0,51.51510099662525,-0.223063034,34.6,1,nan,nan,nan,0,0
1410104,9.85,75.9,1019.9,143733,1,32,0.0,51.515081219735954,-0.222974703,34.7,1,nan,nan,nan,0,0
1420127,9.83,75.7,1019.9,143402,1,16,0.0,51.51506325810328,-0.22288703,34.6,1,nan,nan,nan,0,0
1430125,9.71,75.7,1019.9,143229,1,47,0.0,51.5150408472548,-0.222802581,34.7,1,nan,nan,nan,0,0
1440168,9.87,75.9,1019.9,143077,1,15,0.0,51.5150163477635,-0.222714357,34.7,1,nan,nan,nan,0,0
1450171,9.81,75.9,1019.9,142985,1,29,0.0,51.51499804939108,-0.222628498,34.6,1,nan,nan,nan,0,0
1460158,9.87,76.1,1019.9,142561,1,34,0.0,51.514976053630505,-0.222536583,34.7,1,nan,nan,nan,0,0
1470153,9.88,76.1,1019.9,142727,1,25,0.0,51.51496232376707,-0.222436952,34.7,1,nan,nan,nan,0,0
1480191,9.77,76.0,1019.9,143113,1,47,0.0,51.51493838564837,-0.222360243,34.8,1,nan,nan,nan,0,0
1490233,9.86,76.0,1019.9,143465,1,42,0.0,51.51491415709175,-0.222262191,34.7,1,nan,nan,nan,0,0
1500248,9.74,76.0,1019.9,143643,1,5,0.0,51.514894345078375,-0.222167725,34.7,1,nan,nan,nan,0,0
1510275,9.85,76.2,1019.9,143312,1,42,0.0,51.514879615301226,-0.222082002,34.7,1,nan,nan,nan,0,0
1520251,9.67,76.3,1019.9,142856,1,11,0.0,51.5148642790807,-0.221986023,34.7,1,nan,nan,nan,0,0
1530259,9.85,76.2,1019.9,143017,1,31,0.0,51.51485329726062,-0.221897494,34.7,1,nan,nan,nan,0,0
1540273,9.8,76.3,1019.9,143510,1,25,0.0,51.51483348100639,-0.221816413,34.6,1,nan,nan,nan,0,0
1550296,9.67,76.4,1019.9,143720,1,24,0.0,51.51481751014371,-0.221725017,34.7,1,nan,nan,nan,0,0
1560334,9.83,76.4,1019.9,143593,1,2,0.0,51.51479917538396,-0.22162996,34.7,1,nan,nan,nan,0,0
1570365,9.76,76.4,1019.9,143254,1,30,0.0,51.514777694210224,-0.221533226,34.8,1,nan,nan,nan,0,0
1580368,9.97,76.4,1019.9,143261,1,24,0.0,51.51475837173956,-0.221440973,34.7,1,nan,nan,nan,0,0
1590327,9.82,76.4,1019.9,143753,1,2,0.0,51.51473654555343,-0.221356262,34.7,1,nan,nan,nan,0,0
1600280,9.98,76.7,1019.9,144230,1,38,0.0,51.51472505798319,-0.221263138,34.7,1,nan,nan,nan,0,0
1610239,9.86,76.7,1019.9,144008,1,34,0.0,51.51471372766655,-0.221171742,34.7,1,nan,nan,nan,0,0
1620222,9.73,76.7,1019.9,144276,1,26,0.0,51.51470157142559,-0.221069217,34.7,1,nan,nan,nan,0,0
1630253,9.82,76.7,1019.9,144177,1,38,0.0,51.51468499838042,-0.220975067,34.8,1,nan,nan,nan,0,0
1640285,9.82,76.7,1019.9,144541,1,4,0.0,51.51466084718093,-0.220887148,34.8,1,nan,nan,nan,0,0
1650240,9.87,76.5,1019.9,145029,1,28,0.0,51.51463978902721,-0.220795334,34.6,1,nan,nan,nan,0,0
1660243,9.68,76.6,1019.9,145012,1,24,0.0,51.51462692148516,-0.220707327,34.6,1,nan,nan,nan,0,0
1670256,9.78,76.5,1019.9,144966,1,8,0.0,51.51460533288218,-0.220612895,34.7,1,nan,nan,nan,0,0
1680232,9.75,76.6,1019.9,145030,1,47,0.0,51.5145821202853,-0.220516958,34.7,1,nan,nan,nan,0,0
1690190,9.82,76.8,1019.9,145287,1,10,0.0,51.51456569338916,-0.220428418,34.7,1,nan,nan,nan,0,0
1700213,9.82,76.7,1019.9,144985,1,13,0.0,51.51454199453473,-0.220344728,34.7,1,nan,nan,nan,0,0
1710186,9.83,76.9,1019.9,144916,1,42,0.0,51.514523547444064,-0.220250786,34.8,1,nan,nan,nan,0,0
1720186,9.85,76.7,1019.9,144685,1,23,0.0,51.51450525481292,-0.220152879,34.7,1,nan,nan,nan,0,0
1730219,9.79,76.7,1019.9,144936,1,29,0.0,51.51448843620192,-0.220064333,34.7,1,nan,nan,nan,0,0
1740177,9.86,76.7,1019.9,145343,1,10,0.0,51.51446847867409,-0.219970752,34.7,1,nan,nan,nan,0,0
1750201,9.77,76.8,1019.9,145186,1,6,0.0,51.51445327726144,-0.219881792,34.5,1,nan,nan,nan,0,0
1760211,9.77,76.6,1019.9,145271,1,15,0.0,51.51443411553426,-0.219783996,34.7,1,nan,nan,nan,0,0
1770207,9.83,76.6,1019.9,145464,1,6,0.0,51.514410451864855,-0.219697262,34.8,1,nan,nan,nan,0,0
1780170,9.82,76.5,1019.9,145099,1,3,0.0,51.51439586371219,-0.219605197,34.7,1,nan,nan,nan,0,0
1790137,9.72,76.5,1019.9,144701,1,34,0.0,51.514365330886655,-0.219515381,34.8,1,nan,nan,nan,0,0
1800103,9.98,76.6,1019.9,144215,1,27,0.0,51.51434180117821,-0.219418302,34.7,1,nan,nan,nan,0,0
1810064,9.72,76.5,1019.9,144581,1,35,0.0,51.51432077397867,-0.219317277,34.7,1,nan,nan,nan,0,0
1820081,9.68,76.5,1019.9,144437,1,29,0.0,51.51430164074461,-0.219225857,34.7,1,nan,nan,nan,0,0
1830068,9.89,76.5,1019.9,144213,1,2,0.0,51.51427854681869,-0.219139796,34.7,1,nan,nan,nan,0,0
1840085,9.84,76.3,1019.9,143796,1,22,0.0,51.514258848952856,-0.219046597,34.8,1,nan,nan,nan,0,0
1850057,9.83,76.3,1019.9,143689,1,32,0.0,51.51423466499796,-0.218958906,34.7,1,nan,nan,nan,0,0
1860036,9.75,76.4,1019.9,143284,1,26,0.0,51.5142185213875,-0.218859995,34.8,1,nan,nan,nan,0,0
1870084,9.69,76.4,1019.9,143108,1,44,0.0,51.51419801761555,-0.21877032,34.6,1,nan,nan,nan,0,0
1880118,9.78,76.6,1019.9,143456,1,40,0.0,51.51418931766714,-0.218676386,34.7,1,nan,nan,nan,0,0
1890160,9.8,76.8,1019.9,143006,1,23,0.0,51.51417365465544,-0.218588723,34.8,1,nan,nan,nan,0,0
1900183,9.8,76.8,1019.9,142880,1,26,0.0,51.51416557464587,-0.218502105,34.8,1,nan,nan,nan,0,0
1910141,9.81,76.7,1019.9,143285,1,19,0.0,51.51415117145606,-0.218402786,34.8,1,nan,nan,nan,0,0
1920093,9.9,76.6,1019.9,142939,1,40,0.0,51.51412923062253,-0.218303983,34.7,1,nan,nan,nan,0,0
1930057,9.71,76.8,1019.9,143032,1,45,0.0,51.51410968989878,-0.218212556,34.7,1,nan,nan,nan,0,0
1940055,9.65,76.8,1019.9,142536,1,9,0.0,51.51409179334182,-0.218125786,34.6,1,nan,nan,nan,0,0
1950058,9.77,76.9,1019.9,142968,1,1,0.0,51.51406875230435,-0.218035543,34.7,1,nan,nan,nan,0,0
1960011,9.67,76.9,1019.9,142968,1,42,0.0,51.51405162039073,-0.217948394,34.7,1,nan,nan,nan,0,0
1970032,9.58,77.1,1020.0,142979,1,23,0.0,51.51403430669567,-0.217851424,34.7,1,nan,nan,nan,0,0
1980065,9.92,77.0,1020.0,143074,1,14,0.0,51.51402181474648,-0.217757515,34.7,1,nan,nan,nan,0,0
1990089,9.81,77.1,1020.0,143452,1,15,0.0,51.513986531640015,-0.2176713,34.7,1,nan,nan,nan,0,0
2000133,9.75,77.2,1020.0,143826,1,22,0.0,51.51396522273202,-0.217571194,34.7,1,nan,nan,nan,0,0
2010084,9.77,77.2,1020.0,144215,1,20,0.0,51.51395268334047,-0.217478909,34.7,1,nan,nan,nan,0,0
2020068,9.94,77.2,1020.0,144131,1,13,0.0,51.51393850863333,-0.217386364,34.7,1,nan,nan,nan,0,0
2030040,9.89,77.3,1020.0,143723,1,49,0.0,51.51392472343884,-0.217300134,34.7,1,nan,nan,nan,0,0
2040084,9.87,77.6,1020.0,143358,1,12,0.0,51.51391225074861,-0.217205385,34.8,1,nan,nan,nan,0,0
2050043,9.83,77.7,1020.0,143844,1,1,0.0,51.5138962062045,-0.217111437,34.7,1,nan,nan,nan,0,0
2060088,9.71,77.5,1020.0,144130,1,46,0.0,51.51387932384177,-0.217010826,34.7,1,nan,nan,nan,0,0
2070118,9.79,77.5,1020.0,144449,1,36,0.0,51.513861382310346,-0.216922279,34.7,1,nan,nan,nan,0,0
2080090,9.72,77.7,1020.0,144229,1,29,0.0,51.51383999133164,-0.216829361,34.7,1,nan,nan,nan,0,0
2090133,9.96,77.8,1020.0,144413,1,30,0.0,51.513817943517765,-0.216738294,34.7,1,nan,nan,nan,0,0
2100143,9.72,77.6,1020.0,144119,1,20,0.0,51.51380104544388,-0.216650526,34.6,1,nan,nan,nan,0,0
2110140,9.7,77.7,1020.0,144295,1,14,0.0,51.51378387590525,-0.216561412,34.7,1,nan,nan,nan,0,0
2120153,9.67,77.7,1020.0,144032,1,36,0.0,51.51376903568616,-0.216472317,34.7,1,nan,nan,nan,0,0
2130126,9.86,77.5,1020.0,144247,1,42,0.0,51.513753227385145,-0.216383896,34.8,1,nan,nan,nan,0,0
2140090,9.67,77.6,1020.0,144158,1,39,0.0,51.51374211663149,-0.2162939,34.6,1,nan,nan,nan,0,0
2150132,9.85,77.6,1020.0,143906,1,41,0.0,51.51372848724554,-0.216206868,34.7,1,nan,nan,nan,0,0
2160168,9.82,77.5,1020.0,143871,1,6,0.0,51.51371403203509,-0.216121098,34.7,1,nan,nan,nan,0,0
2170145,9.78,77.6,1020.0,143782,1,38,0.0,51.51369665907462,-0.216024535,34.7,1,nan,nan,nan,0,0
2180186,10.0,77.7,1020.0,144028,1,40,0.0,51.51366847530149,-0.215936294,34.7,1,nan,nan,nan,0,0
